symbol,error,full_universe_scope,published,cache_sha256
SZ159322,,True,True,cdb61ebf4ee3e0f766da99756d56f27e9be6ee966c757b8b5e84edf267e6c5c3
SZ159323,,True,True,91e65315a468c4b70ff0b9424606cd0ccabffda95492cc88a9d4b3613efa7b30
SZ159325,,True,True,474c6551e1b7ab2407a2fa8561d2186d5316116da1f6070399fdcfb0b1854b14
SZ159326,,True,True,8b1c55b8cc38ef1c7a1bf8a478450a602d48f3af4a990d84a4589fcbdc338c96
SZ159327,,True,True,5e71cf325dc6a4765c456045e285ef285f0d8309014dda3791b573b41ebd5304
SZ159328,,True,True,0e5dad02adb3b234de1aa50c28cf0a52838e433271fa20cf185d2089e05b287a
SZ159330,,True,True,23a526fbe052621c8e45d461f9875f9401cfd7b8a1a05b26dc6ff0e30c3e0342
SZ159331,,True,True,a40938e4af7f4119f62d6dd7efbfb4c77298883e226d56bc042f47297c10a5e1
SZ159332,,True,True,563fb334a27f158432872d9a835bff071c95b9ebbf3fba787b1ad4d001dc10b3
SZ159333,,True,True,6485d832a00fab167a97982286c9cfb0e21395126e51ee5ca1d9e67e3fdc8211
SZ159335,,True,True,e873e14c753a4163ab0ce0cdf9404a796f4015f0b98d807d99144b8007eb58c6
SZ159336,,True,True,3226cdaee9d63f903fbd6e06e8a6384a6cbcaa6fd39b4ff0487588abbee626c7
SZ159337,,True,True,cbc55a773e890ca9c239a502496b1f9c5908e5419c5784e959704b13f080e9f0
SZ159338,,True,True,a899d7514f38f3a4b453976ce382fd907fb01b31c2587afda4d66a14efd092f1
SZ159339,,True,True,7d874237653fef1ea9629cf59cf004b9178b29444e46e77a14466579841ed50e
SZ159350,,True,True,8e9eee3cf28e76c91442c438c0da2461d2ecca90872fd3e2b9a8787c7ca42ea0
SZ159351,,True,True,c4e650edd5d412e46ac17c3d1014ce75102fc6534f39d178d3ce016de3c942d2
SZ159352,,True,True,eefaeb40dcb5dd686974f744fb26c356f6e28bd8c28cd2a002467573994c195a
SZ159353,,True,True,7833b145c49c072d113a1089bbb2476cc28b5bd640a0d0c928058363c2272e11
SZ159355,,True,True,e8fe6bbc6c9086af47854f192dfc7e9cd1bab99c90fb25d03e6e7ac95f18c522
SZ159356,,True,True,bda8c48b44435508bc137ed2e945f15316710bbf0406fe3c642887c9739774de
SZ159357,,True,True,7e5d284bf52c0c619882d5e33221c2f29cae952af5684f2c7ba9116f9b0993cb
SZ159358,,True,True,aba3da746c48be2297d458af7bf37d32557e95910321fd2759c42ea2abfb4f08
SZ159359,,True,True,afa46dc2f9397bbe61cf01ea933355e07bcccd85dab042f73c4d6cee8ebe420c
SZ159360,,True,True,a7cf27c8692c18efc5bac152c4cfe9b424b9f85e29e97b65c351201336d5b6f1
SZ159361,,True,True,bf63ffce6346c5f5d5e00dd8f1a935d2288c2c6b82675978b322624833dcf77d
SZ159362,,True,True,c5fd326fc004cfebecca7e423f02e488a6eb61c3ab41ab10480472238feecd80
SZ159363,,True,True,0f8188463263c3b746718cd52341dd6d7fff1a338c27f55194e39340bafafedc
SZ159365,,True,True,7a46b15627577e85cf41d5636fcf54051df75d4d160a963e3a1dea438ec94a00
SZ159366,,True,True,2fde7086d96a68a6b3b6244bcadbda6baca082d665176dd07ce8e17608a8b1fc
SZ159367,,True,True,7e53ca4c532a17934a894b8f2ee49739d92858a5fad8fb6b15306e084b75a18b
SZ159368,,True,True,cbf75327c80a7c9914deaf29c5cb7e4fe9a0a0397331cd77abd0059b257c4eaf
SZ159369,,True,True,41492b91897691986ba9ad9da7376d4291889fa5a745abed8ad53fac3afc736a
SZ159370,,True,True,3d52c0215a12076b7ad80a0b8db218128af6152cbb8396e1a209969a5bc194dd
SZ159371,,True,True,1282196fc97927f586ae8853438fadc1503568e1805c3d1e0ccdf7fb845a7a07
SZ159372,,True,True,39cb487a6b440b58e43b6e7e30be355b7939202978d75e21793c78dbd57effed
SZ159373,,True,True,b4cd4cc81e69c87f6b28599e8a3c5754cb91d8948206c1c545496a133c45dc7f
SZ159375,,True,True,6c206e0b9330c6d997fbc3a78e65783fd38e1406af01c261fe39c9edc5d7a6bd
SZ159376,,True,True,743aa35026d7587f5af174fefc9be2864f9a471ca17ae9ecdd1f96b4e6014e47
SZ159377,,True,True,d815186822b460c3d5febdf1ec510c903ad023a5fb18a9d9ada529bce0d1008f
SZ159378,,True,True,d7bd0b09f53c0b777694aaada388cde1b1b19233f1e3e54391d032491d5a2315
SZ159379,,True,True,0d9d9e9ed33e5cc0aa29aecb3cd0116b1ef38ee7eca23aa59cd3841544e79067
SZ159380,,True,True,752de6a3a1399f1f23e6cb36c1d8411c102649619f23199548f6f43ec9ed5626
SZ159381,,True,True,271db6e5b085a267369949867ffa105c1873902a59e81af4855498735d7868ec
SZ159382,,True,True,852a43e8242ee13143150bd083cde3bfb96f28b9cd61227282e3600b0c6abb7e
SZ159383,,True,True,582361bba29c6cd20704327191959b5131f85674bc37a94aede10ec2ae9cc3ca
SZ159385,,True,True,4583b7d4a879214c8cbd87f1d8443a7153693d982119e173648dca57a3de7ee6
SZ159386,,True,True,2f78602cd6cc62720aacc0f08ae6ffd9cd05a0ec5797da2415fc086dba1518cb
SZ159387,,True,True,128bfbd5c55b1b6243fb9b305d1f229a57203fb9af884fdd6bd9f3c1e45afbe4
SZ159388,,True,True,687cb7e47db23c3420db28946c38836cbf69dcddc1ca5315b3853b9d520b6d67
SZ159389,,True,True,afe81321eedb66b309cb98b612be75d4cf6df62bf69c520bc02f2afd115d6ba2
SZ159390,,True,True,0fabe590b3e913f262107400fab6f058dd4695d358ad090cd90fb382d862e4e7
SZ159391,,True,True,81f1c56c9110523d20a15a67e529cac2119baf43100f9f20ee97e87907e5fb11
SZ159392,,True,True,c1572d630eb09f6e51c5a3995bb898968d734b8accbc99d09f90022b77beda7f
SZ159393,,True,True,53d05004331bdcb21a40dfcc66f5753ee09a18027c14d9de6949207c1253b9e6
SZ159399,,True,True,454db143dd4923419590da9b24145c29119cdb444097abf7868fa808f27b6ae1
SZ159500,,True,True,a2aa578fb8acca810183c4b335a2a32dfef05c3c5e3100fca15d93822d447d2c
SZ159505,,True,True,78155b7fca95b702112d53f2f09ae96d16895a4084871b5bfd33ca986da39fef
SZ159506,,True,True,e31cba1dcddf1c1ca039569d8bfab350ec99094e71d617b2d62eef2b4ccbef91
SZ159507,,True,True,fdfc18b910f2410ef7cefc546b74e8f9c45a31c769211d79ef25dea91c44ca88
SZ159508,,True,True,8f50e3934c037d1de202ae7bf9c0fad17ad68335a22a42ac73cd5517bbc5957e
SZ159510,,True,True,a48da10a88b636b80c8edaf117bf172c1374c11c432e66bb5acc3dcb1e455a20
SZ159511,,True,True,3f9b487ae316b0e0369c1f30cd47cd7e337d62da3d47d3765559aefd599196a6
SZ159512,,True,True,809a79a8102ba59537bfe24ba6d07490514db48f258c14f90e663d587da0244f
SZ159515,,True,True,850a2e1a7e55d315d074ea3d88bf8b27d266e3f4902c701028b71c5c110dacc0
SZ159516,,True,True,2b61e1189080fe3b4e262ca3f4acd775ee22052c36813885267b466ec9d3a19e
SZ159517,,True,True,b3441d5b800d7f56d335b5c4a51ee23be72d109f6b4bb68aa43b09679464141b
SZ159520,,True,True,f864aeeaaed1495a798f5443f20f3fd21d6115c87a4e20ca17267b8507f7f00a
SZ159521,,True,True,b1f051b73b270bc4df737f590019d1d59f348dff67f1a80925aa1d2a986b0271
SZ159523,,True,True,498675976d39b91fa9892db46a195ead17646398f97e6c32866a2b393174f39b
SZ159525,,True,True,72dbd1662ea639c713d086ce3f977dd4f70f6baaa6e8d60ec29fbf1a0035ef8a
SZ159526,,True,True,b2fbbcef39cd98be44cff86018c457bbb33f047e14ad4b18a9601c0037aa77e4
SZ159527,,True,True,c9f93aa4179cfbb6a4027732db5ea4dc44fe6ded90563333e8009a6a47dd5a4f
SZ159528,,True,True,0f9bd9a1d2fab340be161a7de129a5fdc2e01406334c8b056dfcb17dc8a108f4
SZ159530,,True,True,03bf62d0e59295702f8585770683f1ba280c2d194f05c93684fb528928ba0805
SZ159531,,True,True,cb1bf011ea017f5f7429df23f061998af0420968d29b124729939a336e78393d
SZ159532,,True,True,5874de37cac2f234d4bba5bf271b0d3b2907b9b3c105f8da0c1cd14fce3b4de1
SZ159533,,True,True,e704473cfcb4fbe0bef833929ccc2f0cd1fd75e7fa55d98412918a489d9491ca
SZ159535,,True,True,698501372038e2dc0df15f34944b1784da2fae559950280ebb448578cf7cedf9
SZ159536,,True,True,9a0b852785e71a73aab700a1e920e69337a5c8ddec93d24c1d5d2f207f98ef32
SZ159537,,True,True,85ea0c80e62f545fc8265a70398b9e2d5ac8fec10ad494f739df0d7eab875ec0
SZ159538,,True,True,cd7ed114875c7090fd088143e4122fddc660c82022cd284e7ddc3557473ce78b
SZ159539,,True,True,5e78f01659c24b7d280751a953925c7e7079ffab5963a997339aa93cafcc5758
SZ159540,,True,True,dc770be8300d248ed5773d0ecfa3466424bdab6a78e3d5de39f760a3ce4dd54f
SZ159541,,True,True,5eb5d9056d93ab2ba44f1ee71b52046474f7dbd2db67b32cb58f49e1de70beed
SZ159542,,True,True,07ab1d8d5bac197d83dd20b0cc19f7b591973e9b8db6b8b18b46b4dbf221f1e8
SZ159543,,True,True,704127ffa4d248a227a511f38f0886a0a483eb7553111b122e92dfa614eda05a
SZ159545,,True,True,b848c42af0fc2a43607e1dac6bf983729047d1080a8a65815c41060c8e38679d
SZ159546,,True,True,8a9b1f5a7751d4f0cdeee19d3f0d31a292a10f09ad9aae81abaacc23dd39888c
SZ159547,,True,True,ac400675ca9959d1651c4fe4f46862943937c54b052ab34d4d542e23e32209b2
SZ159549,,True,True,0583d281b9714f0905e3936ca56966c5e87d901af00ff8b4fda12df220586b97
SZ159550,,True,True,4b297959591d146ed0b6f7a707144b44bf13b6aa5052ecb9223e6070f04d2420
SZ159551,,True,True,0634e5b55734591bdea8d04a0a04d2df852042f9520208cbffb7ea3ac5d5025f
SZ159552,,True,True,38a45019e1771da8f2c3683fca9be5f01d837f28d118de57dddb3468ad08e572
SZ159553,,True,True,1fef0bf6b914b41fd713caa4bdc384823c115e2061a608ce06a44eeea30fa98e
SZ159555,,True,True,51eb002f94c8f5b058f0df16681c0894828433cb7d9620369ca6719d164fbd3f
SZ159556,,True,True,19d49228e83c46d99836d6d98b56cbf8d5b2bacc97a15f319fa83c34ce7b6cf3
SZ159558,,True,True,e891153f2dfd598dc57885b3261a2a98d44b6523b653084211fa3eab83bf934a
SZ159559,,True,True,023bc4421aac93ee0cb32611eb80b71a30c7ceb20776019cfc7de2774f34539b
SZ159560,,True,True,f8ef3bbe1bbf9c3f2ef85eecb4ce97a98438657a0dc0877ec8ec26d74ac65a17
SZ159562,,True,True,3eeed88acc499506f50f965654c678584bbfed638041dab0bebdc831915613ca
SZ159563,,True,True,9bcddcbdc89ec9a6c205f61512da7cec9490a770a5acd4bbbaae60236694f721
SZ159565,,True,True,f2ce37fb4fe8dd6ae2dea32efd0aa3c16b44071bf98b855fe70434b75f2ec551
SZ159566,,True,True,31395a79726bd353ff0f2759da1ae59f92e435e6c0646e314eaba9427d3d4bd4
SZ159567,,True,True,cbab8e6e7e0c4c2d61b9ca5ee1584878dc44fcbb3e4cf688fd9c7ac2e837b08c
SZ159568,,True,True,bb2146aca23591d5b5efea6b5e39b1c994ac70b75be4988632a0606dca6f13ec
SZ159569,,True,True,1a9c27a38c821d3d93c6c7db47d0fca2c295812da45e3943bc17bd835f81a73f
SZ159570,,True,True,53f7f22e39ae2f0d1de3466df47acf8475b79b8cf4c25af1dc65740011b43b86
SZ159571,,True,True,515fada5f4cfdd75ecda1fb5ccd5a81d8fde2cc76c01225021756cf597fb267b
SZ159572,,True,True,620f2da07d35b5b33492ee0c163d096f740ea07405922c94f53d1b7cf0ed0245
SZ159573,,True,True,3c6944153f4129314a8efa32f6a2e0f59a1695498e3b1ef9ad986a99340cd8bb
SZ159575,,True,True,59711a212a1aebd05f52826df0f64fdd6f8a106b913d4b2dd32d6ed2eba0baf0
SZ159576,,True,True,5f35cff61eaef893f246118f6fe12d4b963d2f5632386e71349c4aba1f15d566
SZ159578,,True,True,99aa48b6b47dd90e84f49019994fbbd506dcbdcf1c1653007720cf506951590f
SZ159581,,True,True,5e51155437e13358210449c3ad29dccda03f3263bd89890ab7dc171786fd8667
SZ159582,,True,True,5767539da2562d6185d19b740ebffac32f58fde427089767f39dadaea39e84da
SZ159583,,True,True,fe7d2b91869f00c66c2dba171c7c207fe2238ac0e84eef442ee3ca0796e3ffb0
SZ159586,,True,True,440dcafb38df266a94360686a9e0c575f85c68d798f76f1311f0b86fc5839359
SZ159587,,True,True,d79af96700232948ed31d6705571d30834b70ea48f94c0c5bdaaa26ea6d12077
SZ159588,,True,True,80edd92aeb1862c19cc7e920007053ccefb5a0a9d4ed7192c8d179427b9d7f29
SZ159589,,True,True,6cf7e5f1f3e11f28a264635d6e017420c304e84f715c0876ef13fe7e581bebe0
SZ159590,,True,True,4a40917aa591a543dae6993ff0b595f3b5b81626d7b04a956502bdc1aae497f2
SZ159591,,True,True,404ae68d03cde3a004ea280c84dbb3f8e9332e785165bba80e3720c513745ece
SZ159592,,True,True,0e2fbe613b40528bdfa139c96a5471ad658ca051f19bea70f7b7843a7cdf04de
SZ159593,,True,True,eee938c3c2b88ad718615b91cffd3763b2a69c8b5ea4e223afc24d528e6dc36d
SZ159595,,True,True,505df266a337492e757fa18f3117cf03d04c00cf32573b4a5a7d0f863e52b75c
SZ159596,,True,True,442b796cd354a06a0819eb947af2a037c8b5187899b5183228adb050f833b43d
SZ159597,,True,True,23de59f7d671644df77b7ef9ce028a039649c108ea577aa49aee6b4f322962c8
SZ159599,,True,True,b7ca946c72a0fea5a8a4b16cffd32b12de994faf2dac54450adc6e83681ab4cc
SZ159601,,True,True,a84ef39f434ca34d0f2c53d75936e617a14c6775d9e24e461f0cc6c0fdbe0b6e
SZ159602,,True,True,7391bff7d89198f6e75ec2916f676227ecf3ee5aea993d14dde3f8057437aa23
SZ159603,,True,True,abdb263f33e1aa93794a9f908d092695cfcf7a0e9e5794ca581ab7ae68e7d845
SZ159606,,True,True,473bb3a3db0ce0fd6b557a5c9ae627feec4c9ccf0b63778f96aa04d64b6a46ab
SZ159608,,True,True,1bedcd7cb6a051a50d1f5488e8a50485ffcbae04231f83ff8de56437fa0b0442
SZ159609,,True,True,0d653d232b3d37811210a091213a2b85bd07f684c226ad894e8e097cc02a5873
SZ159610,,True,True,4d1be1e4ae6f63ca65d9f3e502d87cd10f3b5815c8fff1347c4371ff46b32f5f
SZ159611,,True,True,a30eb24ffc43497669a08fef854a580459cd1b2c7ea14173342932a821cefee3
SZ159613,,True,True,d377bde8b867ea906dcf943069d7ef75dcb856534e48ece5e1d0f345f8c63ca6
SZ159616,,True,True,37f611c533fafdcc43830c5a7d784149be9018e1a05831f02e28fa21aa148a9f
SZ159617,,True,True,5addb89b83234187663c7bbecc9023d91346ab7891a5bf128b35bc12c24d8d19
SZ159618,,True,True,bf0c36df4da3954799e7db9c01e9f7852a33695440b4908005c6d584fb687efb
SZ159619,,True,True,3a982623d3810085a837dc66014d29edbbbd8236b1b07ba1b0b2900b1bfcb456
SZ159620,,True,True,137de380eb03447637d7164ecf84f697f8f8b6b553338005f844f9bf7cac061f
SZ159621,,True,True,d9bf176e91fd96501f9043d8647b2ddbeff30080cfe6b1a82060cae9ad233ffd
SZ159622,,True,True,01396c60f9ada3de2d36ce1fb7c147325480f7d59ffb62d91f3c25b1dfe7aedc
SZ159623,,True,True,3938f1ba050df307249bb411d177ba7473476db9207c3702eb974719c6d9b53b
SZ159625,,True,True,11e0f761ce2f4a45d8edf45a3f3d042875eb6768932fac203fedebd05b5f214c
SZ159627,,True,True,33cd24b645dc3cac08dbb3b174286f9d0d14ffe47466a1a0dc554ed3ac2b678e
SZ159628,,True,True,591b6409ac90a0b4533e9aea6584b788373f0099dbe83fd7668b99a4c7226576
SZ159629,,True,True,b8d2bf1d0d9528bd4b00b869cd828aeadc7dad757ccf42e0f90466fc22949c23
SZ159630,,True,True,d8fdd42ce72cbf7d749a70333c1db14f0f5fa683f3f9cd41f6da6c5d3ffb8f59
SZ159631,,True,True,7ffc7d7f72bd1f0c15a8c726a3fe68d6d06dcde5238ef1ed8a3d410507bebee6
SZ159633,,True,True,28a61b03d586c8316aba130cbb206bc9007439fa466ba2f1dbd803eb4454ab5c
SZ159635,,True,True,02430757155de082f2c43f194db8385ae0617d9a4cfadfd4dedcf9a80878e1e1
SZ159636,,True,True,4f3fd1ac75017721840d30d0d7793a99b39ec5e575df8bcab885bc4df8b6596c
SZ159637,,True,True,9405678e839d94ff0fdf057d73478c672879c3e68f0e71c8a7b35cd6cce68ab8
SZ159638,,True,True,5ae3011a0734aa1b72c5f5c59f77a2c3b8a7f7d62088bacd3c89c0d14d788f58
SZ159639,,True,True,deb953d2d03d282578eceb682d606ea3c0e651a578742694602bab076d508d8f
SZ159640,,True,True,e62e2bedb0e4c0d1631b94d17c7e269749f5414336dd7c8ef8b8c1c17cbae9a3
SZ159641,,True,True,897f97aea6248c26294263ad8d7aa31ecff5e9041c6ee305f47b4347c3778a03
SZ159642,,True,True,f5ca435866bfdc4651a27b20eb43d3af9ee9159f909170020f68b4d7367554e4
SZ159643,,True,True,5fef54e6a64917a9c7b01d1cf622cca6dfdaf601c462bdb0e6f7cce18ae474bb
SZ159645,,True,True,c69258eed7b08b1d06c8dfc618c03ab34f22283f969bddf947f4a0239adb5522
SZ159647,,True,True,08043c438d4d2e95ebed49cdac3b843e2f5942ba80c0b55b28a2276b442e8d55
SZ159652,,True,True,7eb265dc282632d598b9aad49f167c4860dc6fa9e5d56e03df35795a086cb9a4
SZ159653,,True,True,b82ab372a6c0eb92991a20364802553f6455e8a30372abd170d00475ccdc7b5a
SZ159656,,True,True,90673e8d31e1fa9c87d06534a51f52e069f693ae89358436f9f86fe4983d47b2
SZ159657,,True,True,79ca2221f993372824481e9698bd3aa4d732901846cbc742b9be0e8118e1772a
SZ159658,,True,True,0dd4633c688834b217ebe583e06090db95a9d84660cb128a810fff98f62c7e85
SZ159661,,True,True,8387c3ba681a929186db7e53b12032406e2d654c1f99583a6db13388ce961d05
SZ159662,,True,True,aac138802bf1c99ded73d9c76da1e3bb672962f46399233d6bcfc38cfde8a73e
SZ159663,,True,True,147e1d129e170ef5bf3dc74c8ee2edb1bb4d35cf8607380971547c78946060f6
SZ159665,,True,True,05616336176d2ca4b9fcf542b2c00d63f516bee26e45c9de71fb1f6deb320e65
SZ159666,,True,True,795c0178aee7fb2ac714159f22c663544c84fed485842fd75c042282bc395857
SZ159667,,True,True,8fd8f300bf8c929b2d7377183d64fd47c3eb6b42974a3be67b5cd277c774119e
SZ159669,,True,True,e42a98960c36d90e30fd301282050a5ae98c0646cd3acfecf60a43268b4339bc
SZ159670,,True,True,9a4d467af4efef77e171525e9b202105ba99388a736ef94d5708f0208a21539b
SZ159671,,True,True,99ad158cc6e801dd7a4ae689b2c5a7888384a7f0d005a341a5224e05a1fb79b9
SZ159672,,True,True,761b476bc30a1e893a6a188384e6fdf97801f24f893066f18db5a67b98a513d9
SZ159673,,True,True,e1e6dd220a524c0127e21477e4069f957af6a6051911c1cefc86d03684f27e2b
SZ159675,,True,True,aef8ccf7140f9a9d8df8a9a162d20d3c56539cdf27e87c2bb75683a1511f0039
SZ159676,,True,True,3d56b433bc690fec7a1981cc390b84024530b4b4170b8b9fd5311b28d981947b
SZ159677,,True,True,623be0b5e6706d3955ee20dda09a113b3afc5fb0ff6fc16810e8c3d23f921851
SZ159678,,True,True,bee2cd316363a04aeb03e16e2057b0565ac546f65af53db5a7d09f2e9a2bcd41
SZ159679,,True,True,4a70bd5062469a09811019a188c89bbf5842d14153c6733655db089b01476c20
SZ159680,,True,True,578d2633af313bd2fa386aa3042a21d4850f98be1287c6f48de79ea8b87a6f37
SZ159681,,True,True,1c32d29e6a58d0e5d18146557e94780549cf9c51e10aa9e8a067d8fb18b92003
SZ159682,,True,True,97f488701977476350866bd18287b9080c51f0e356d21042a2162124f32d5d53
SZ159685,,True,True,ad962a833acf169dccd8bdca2e806f5deb8b43dd52807f03b1e96440b8324fe2
SZ159686,,True,True,53b08fe802c855200f1cb057f1a910bdd195b78614d307188515192efb51d3f5
SZ159689,,True,True,5e9b2cb606724373c4e56a71c09987bc9144d6bb5f5a213f0319837643fd685b
SZ159690,,True,True,9dd3c2bc0a19b0771794b9f449a08ae6666574130b11d867aac88315b9985b19
SZ159691,,True,True,55ed9409c2ea1f97d96d202ffc635d700cf78428ab27f4513940edeb90f68755
SZ159692,,True,True,20a49627b1a92e70afd98d793bb720b66bfb6896704fa2b0c7f9f77fc8f5dbb5
SZ159695,,True,True,775fd4d4b988d6126a243aafdb5309add3fcd63130c8c7b676f1af52badea009
SZ159697,,True,True,569f8cb9e7df21d9d2aff6ce84787eb0b0ec4b4a1ee5cb215428935c21348650
SZ159698,,True,True,ab99b04c983361ad3042f36b658b50e27c3b2d9b3d8f3077ed0f27b7d19819f5
SZ159701,,True,True,d63ed972a166cbed1dac3ac88114dbf392c21316d3f1c50c3690846e99f3b165
SZ159703,,True,True,6839169b61e952f75b45eafd43c7cf35bc86b54e7e42300dd560b1dc4f0eae9e
SZ159706,,True,True,39a9c63a0112aaf4ff24c8a4f0da80f097bcaf2254e17558f20c6085da37abdd
SZ159707,,True,True,ed08c97497270063a905543b33307163f7d6a1ee5d1f7ea792545c63ecb908c2
SZ159708,,True,True,4bd0c8dcfcdd28c3ec2d45f1fc4c964edabff64829ab8c712fc2f156b1c22ab4
SZ159709,,True,True,8359a762e9a253aec330114febb9d4a6465d3cde2660588561d0402c88feaa5a
SZ159711,,True,True,7b4a262454bd34a386b1809388d51981f2a4aecc6c139341a13cd8afa236a8e3
SZ159712,,True,True,7e1b1190f96a3ae39b8fe22cb0857e53383b99e360d300e3690896d3ffeada02
SZ159713,,True,True,1350c7ee704339cec03880bff8bf68470c599b0e8706063bda57ddf62231b999
SZ159715,,True,True,f9024cc76681127f3ffae2fd7d796dc6f9339e2508ffac0beca17f184bc508d8
SZ159716,,True,True,8926dc392af89c845edba7b3a995803f5ad73e1298d267d15e5cedbd5093a794
SZ159717,,True,True,9c12adf9d5b1105b1e8dce6139d8deb91201b980ff64e574b99eb39348dce41f
SZ159718,,True,True,23b1912dc24bd3cde6365915d7ca8ad30a9538d388e50eed81ceb7dec7aeb323
SZ159719,,True,True,01762f319279295a78b8df2e30fcb82c71958aca0696903978d30b7f5eef856a
SZ159720,,True,True,9a1c559b61832a841f10dda3687ee78040908f9e6f1290b046dfc4d2e0baf1a3
SZ159721,,True,True,de7643298d54619147337d4abc797501ca2a1cccc7f7d3167e4de9ad524e00eb
SZ159723,,True,True,82bd078fc3b53fb61173192906051afb58ff91aff9b731f75e44d29179b7d75a
SZ159725,,True,True,9e657bdc3061ba594ffcb3dc96bdcca8fdd6b2f9ded9bd29522bbb836596f23f
SZ159726,,True,True,787e41a61bff8db9479810f416ec424d92a64eee1300880b59e5c8837af3bcf9
SZ159728,,True,True,290e4b7db302b970a4aa60276c70b9c6178412baf1655b615589fa15f5bf646f
SZ159729,,True,True,a13942d41100dee54ff0aaf52026b5a61e82556ded60fc980fb12e0d26a5cb62
SZ159730,,True,True,e23d161eb18bcd3ab7113ca63c405fcb7a66e50eed8e388a754a81115a3e314a
SZ159731,,True,True,cfb1ec114a0d4e395f74fe757d010e6f10c71754f70cd3d1556245c9f963dfcb
SZ159732,,True,True,99f02eaa61bf4bba2d0e2f705e39a8d1a242bf01672612498210bafd7736923b
SZ159735,,True,True,7283b9866f79100b0cc656cfd368706843b2c309d4cbd6e13851ea4b02f2e300
SZ159736,,True,True,bc73b2474726132d4dbaf556aa31324c8468a4953d1b15e918ed0bf59b1368c9
SZ159738,,True,True,01c7fc8f4a7653cf1d5f8302d09d0478fd75d733d28f93c7d20cc9b4b35499e7
SZ159739,,True,True,3ad65a0e9c4a810f2af34bb1f9669262697207ccc13566b3551650e4b2ac82b9
SZ159743,,True,True,365419a1b9f0654c7812596bbfe515a5536d19260e185aff9571bdd451f2dfef
SZ159745,,True,True,59869b26cc456502dff020a74b654ca38dbae2e2e14fc9dc1cf26b036bdc4ef2
SZ159748,,True,True,37b4c299f2e995786ad83959aa50e7629f69c30ac01846ac7e0b33e02ef5534c
SZ159751,,True,True,c94514eed1e870553ef2755c7a96662396a152eb254da8868d1d60b21f369412
SZ159752,,True,True,55e7c77dc6641b1bf8c79603a1ead75388fa157dc2c112af72cbaa59f5662f63
SZ159755,,True,True,b5673fe96b4450d523a6b928036cbad8b7765bab5b5d46046eff8fdffd873401
SZ159757,,True,True,2ac27c0a220d5e14c68921d9c70de970f21e6adda829eabb95715ea5c6cf7baa
SZ159758,,True,True,1524a44d929f498e586e300bf8d0fc53f2df7394ebf672c657d9b6a3360e3650
SZ159760,,True,True,901e139b89e9ee04eb0cf2a605b59df7a89ad9029153f3ab2bf70bae2c3ecc31
SZ159761,,True,True,345ba8ed12731b0f8df64e79b5ba80048466b177b63e6a7500e720a1d187058c
SZ159763,,True,True,da12804cb94437626c0356b419185eda5bdc9d6ba5ae5ae9d56f00755ee81056
SZ159766,,True,True,66c6102d0f36681bbb5f7b0bda732d925ff3210eaf48cf3a35a84a2f2addc3f3
SZ159767,,True,True,b2dc536aac79ef36cd8d767cd0df7aa1f3bd518b71d6490673439bbf1c27aaea
SZ159768,,True,True,d440e183d8599d0e0060acfd6f8537d942b8d93829753a1632d62fda15fcbf63
SZ159770,,True,True,f6d28b37d7656348dc4faa21e3deea89c935923c0272b8a0489465940f32b9bf
SZ159773,,True,True,b6ce66d7d32562704311f0ef04fbd775529584e0dffaca265d7caa046dfc02da
SZ159775,,True,True,f4b44257e1541235120ab45de6439d4690c4f761bc5210c8ca87d26373199022
SZ159776,,True,True,4d95d8c3cc0ca3dda6048eff86d022507374c570ecbfc7137957dd3f60307978
SZ159777,,True,True,f6b8e72db4ecf712e01a2d3491acd03e7f279ae46a93f1915f9e7969295b049a
SZ159778,,True,True,728612a424d68dd150d66e732914db1f7c366b32b256303c181019827ae49afa
SZ159779,,True,True,1b267000d9a1f1ca4cf9a938aa3e2feeb8f2fbcdb865aac6aad33a30abe2ed4e
SZ159780,,True,True,ff98dcc8671c1425c4be903fd96f12de325657d7117db37d2879de797585c685
SZ159781,,True,True,2dc33a9aea6004296e37482dc0be7439f2c25eb6294717e8b486037e796c95a0
SZ159782,,True,True,6c1ddeb3b5a3001bb46c8303a8396c3663f9c448cbc4e58039c18741564cac0a
SZ159783,,True,True,9e66d5cc50eaba6954f993f96643ea545bebf4e7605b2b82a4ea8477c400e015
SZ159786,,True,True,7d50cb6b077ffa3e6034733c507254db6b8eb8782039c05c7866c5d28bdb02a0
SZ159787,,True,True,f8cf1f6314970887ef6f6d20d08ff26edf20d48649f9007d27b13651187b9d85
SZ159788,,True,True,0012dbd87184a0fcb31a989d390820bd467275da05d1573ed7d30a189fd7c02d
SZ159790,,True,True,4e0d79d2e343001eba8f6c5a3eed5232620d3bdf2e45945a545e28c6a4ba9538
SZ159791,,True,True,5ae50df2f8a115f1bb7a92db435900606ca3e562ff44bd89a20c22a12e209411
SZ159792,,True,True,67f8e741213a78a82461e718ac5c23ef1df54a3fbc922338ecfe437769b34958
SZ159793,,True,True,0b40098096ff28177d7d5e097087d385931f37c82abae22c71bf93e51d93c5c0
SZ159795,,True,True,4f9f01bdb8c602b71ac2ea87c2926681d2a0c349bdd387efd043753ba97e44fe
SZ159796,,True,True,ab1f2ac9a981625782b622b694e82c071a24a8baf472206c52413c60beb08fc5
SZ159797,,True,True,e57f3c824f186444f88115ea30941a16f662928e0f9f561820edb515de3cb3f1
